index,tripduration,starttime,stoptime,start.station.id,start.station.name,start.station.latitude,start.station.longitude,end.station.id,end.station.name,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,date,count
7240,1254,3/31/2016 18:46,3/31/2016 19:06,293,Lafayette St & E 8 St,40.73028666,-73.9907647,514,12 Ave & W 40 St,40.76087502,-74.00277668,17409,Subscriber,1992,2,3/31/2016,1
7241,658,3/31/2016 18:46,3/31/2016 18:57,293,Lafayette St & E 8 St,40.73028666,-73.9907647,393,E 5 St & Avenue C,40.72299208,-73.97995466,14855,Subscriber,1995,2,3/31/2016,1
7242,377,3/31/2016 18:49,3/31/2016 18:55,293,Lafayette St & E 8 St,40.73028666,-73.9907647,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21434,Subscriber,1976,1,3/31/2016,1
7243,1996,3/31/2016 18:53,3/31/2016 19:26,293,Lafayette St & E 8 St,40.73028666,-73.9907647,467,Dean St & 4 Ave,40.68312489,-73.97895137,15207,Subscriber,1984,1,3/31/2016,1
7244,568,3/31/2016 18:54,3/31/2016 19:03,293,Lafayette St & E 8 St,40.73028666,-73.9907647,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17983,Subscriber,1979,1,3/31/2016,1
7245,205,3/31/2016 18:55,3/31/2016 18:58,293,Lafayette St & E 8 St,40.73028666,-73.9907647,285,Broadway & E 14 St,40.73454567,-73.99074142,20125,Subscriber,1965,1,3/31/2016,1
7246,265,3/31/2016 18:56,3/31/2016 19:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15390,Subscriber,1988,1,3/31/2016,1
7247,396,3/31/2016 18:56,3/31/2016 19:03,293,Lafayette St & E 8 St,40.73028666,-73.9907647,317,E 6 St & Avenue B,40.72453734,-73.98185424,16140,Subscriber,1975,1,3/31/2016,1
7248,218,3/31/2016 18:57,3/31/2016 19:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,497,E 17 St & Broadway,40.73704984,-73.99009296,19630,Subscriber,1978,1,3/31/2016,1
7249,212,3/31/2016 18:57,3/31/2016 19:01,293,Lafayette St & E 8 St,40.73028666,-73.9907647,428,E 3 St & 1 Ave,40.72467721,-73.98783413,17406,Subscriber,1983,1,3/31/2016,1
7250,252,3/31/2016 19:06,3/31/2016 19:10,293,Lafayette St & E 8 St,40.73028666,-73.9907647,439,E 4 St & 2 Ave,40.7262807,-73.98978041,18852,Subscriber,1993,1,3/31/2016,1
7251,317,3/31/2016 19:08,3/31/2016 19:13,293,Lafayette St & E 8 St,40.73028666,-73.9907647,432,E 7 St & Avenue A,40.72621788,-73.98379855,20827,Subscriber,1971,1,3/31/2016,1
7252,563,3/31/2016 19:08,3/31/2016 19:18,293,Lafayette St & E 8 St,40.73028666,-73.9907647,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,16164,Subscriber,1984,2,3/31/2016,1
7253,637,3/31/2016 19:09,3/31/2016 19:20,293,Lafayette St & E 8 St,40.73028666,-73.9907647,79,Franklin St & W Broadway,40.71911552,-74.00666661,19656,Subscriber,1973,1,3/31/2016,1
7254,527,3/31/2016 19:11,3/31/2016 19:20,293,Lafayette St & E 8 St,40.73028666,-73.9907647,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18943,Subscriber,1985,1,3/31/2016,1
7255,317,3/31/2016 19:12,3/31/2016 19:17,293,Lafayette St & E 8 St,40.73028666,-73.9907647,428,E 3 St & 1 Ave,40.72467721,-73.98783413,19704,Subscriber,1986,2,3/31/2016,1
7256,628,3/31/2016 19:17,3/31/2016 19:27,293,Lafayette St & E 8 St,40.73028666,-73.9907647,394,E 9 St & Avenue C,40.72521311,-73.97768752,17145,Subscriber,1980,1,3/31/2016,1
7257,344,3/31/2016 19:17,3/31/2016 19:22,293,Lafayette St & E 8 St,40.73028666,-73.9907647,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18566,Subscriber,1980,0,3/31/2016,1
7258,260,3/31/2016 19:22,3/31/2016 19:26,293,Lafayette St & E 8 St,40.73028666,-73.9907647,254,W 11 St & 6 Ave,40.73532427,-73.99800419,21190,Subscriber,1986,1,3/31/2016,1
7259,252,3/31/2016 19:22,3/31/2016 19:27,293,Lafayette St & E 8 St,40.73028666,-73.9907647,475,E 16 St & Irving Pl,40.73524276,-73.98758561,20310,Subscriber,1982,1,3/31/2016,1
7260,818,3/31/2016 19:24,3/31/2016 19:38,293,Lafayette St & E 8 St,40.73028666,-73.9907647,394,E 9 St & Avenue C,40.72521311,-73.97768752,20632,Subscriber,1985,1,3/31/2016,1
7261,630,3/31/2016 19:26,3/31/2016 19:37,293,Lafayette St & E 8 St,40.73028666,-73.9907647,150,E 2 St & Avenue C,40.7208736,-73.98085795,21036,Subscriber,1979,1,3/31/2016,1
7262,341,3/31/2016 19:27,3/31/2016 19:33,293,Lafayette St & E 8 St,40.73028666,-73.9907647,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18117,Subscriber,1989,2,3/31/2016,1
7263,747,3/31/2016 19:29,3/31/2016 19:42,293,Lafayette St & E 8 St,40.73028666,-73.9907647,410,Suffolk St & Stanton St,40.72066442,-73.98517977,21426,Subscriber,1982,2,3/31/2016,1
7264,516,3/31/2016 19:29,3/31/2016 19:38,293,Lafayette St & E 8 St,40.73028666,-73.9907647,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19294,Subscriber,1973,1,3/31/2016,1
7265,254,3/31/2016 19:31,3/31/2016 19:35,293,Lafayette St & E 8 St,40.73028666,-73.9907647,253,W 13 St & 5 Ave,40.73543934,-73.99453948,16835,Subscriber,1959,2,3/31/2016,1
7266,230,3/31/2016 19:31,3/31/2016 19:35,293,Lafayette St & E 8 St,40.73028666,-73.9907647,237,E 11 St & 2 Ave,40.73047309,-73.98672378,20511,Subscriber,1987,1,3/31/2016,1
7267,1315,3/31/2016 19:32,3/31/2016 19:54,293,Lafayette St & E 8 St,40.73028666,-73.9907647,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,19006,Subscriber,1980,1,3/31/2016,1
7268,1797,3/31/2016 19:36,3/31/2016 20:06,293,Lafayette St & E 8 St,40.73028666,-73.9907647,143,Clinton St & Joralemon St,40.69239502,-73.99337909,17431,Subscriber,1992,2,3/31/2016,1
7269,350,3/31/2016 19:40,3/31/2016 19:45,293,Lafayette St & E 8 St,40.73028666,-73.9907647,504,1 Ave & E 15 St,40.73221853,-73.98165557,17530,Subscriber,1978,1,3/31/2016,1
7270,231,3/31/2016 19:42,3/31/2016 19:46,293,Lafayette St & E 8 St,40.73028666,-73.9907647,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20761,Subscriber,1986,1,3/31/2016,1
7271,712,3/31/2016 19:43,3/31/2016 19:55,293,Lafayette St & E 8 St,40.73028666,-73.9907647,434,9 Ave & W 18 St,40.74317449,-74.00366443,15456,Subscriber,1978,2,3/31/2016,1
7272,450,3/31/2016 19:47,3/31/2016 19:55,293,Lafayette St & E 8 St,40.73028666,-73.9907647,444,Broadway & W 24 St,40.7423543,-73.98915076,17145,Subscriber,1986,1,3/31/2016,1
7273,242,3/31/2016 19:51,3/31/2016 19:55,293,Lafayette St & E 8 St,40.73028666,-73.9907647,432,E 7 St & Avenue A,40.72621788,-73.98379855,17828,Subscriber,1987,1,3/31/2016,1
7274,2684,3/31/2016 19:51,3/31/2016 20:36,293,Lafayette St & E 8 St,40.73028666,-73.9907647,143,Clinton St & Joralemon St,40.69239502,-73.99337909,19359,Subscriber,1987,1,3/31/2016,1
7275,345,3/31/2016 19:54,3/31/2016 20:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,383,Greenwich Ave & Charles St,40.735238,-74.000271,20180,Subscriber,1994,2,3/31/2016,1
7276,532,3/31/2016 20:01,3/31/2016 20:10,293,Lafayette St & E 8 St,40.73028666,-73.9907647,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,15518,Subscriber,1963,1,3/31/2016,1
7277,241,3/31/2016 20:06,3/31/2016 20:10,293,Lafayette St & E 8 St,40.73028666,-73.9907647,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,23142,Subscriber,1954,1,3/31/2016,1
7278,579,3/31/2016 20:13,3/31/2016 20:23,293,Lafayette St & E 8 St,40.73028666,-73.9907647,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,14673,Subscriber,1986,1,3/31/2016,1
7279,468,3/31/2016 20:14,3/31/2016 20:22,293,Lafayette St & E 8 St,40.73028666,-73.9907647,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16006,Subscriber,1983,1,3/31/2016,1
7280,824,3/31/2016 20:14,3/31/2016 20:28,293,Lafayette St & E 8 St,40.73028666,-73.9907647,405,Washington St & Gansevoort St,40.739323,-74.008119,21062,Subscriber,1950,1,3/31/2016,1
7281,283,3/31/2016 20:20,3/31/2016 20:25,293,Lafayette St & E 8 St,40.73028666,-73.9907647,433,E 13 St & Avenue A,40.72955361,-73.98057249,20562,Subscriber,1992,1,3/31/2016,1
7282,280,3/31/2016 20:22,3/31/2016 20:27,293,Lafayette St & E 8 St,40.73028666,-73.9907647,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21235,Subscriber,1991,1,3/31/2016,1
7283,460,3/31/2016 20:24,3/31/2016 20:32,293,Lafayette St & E 8 St,40.73028666,-73.9907647,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17153,Subscriber,1954,1,3/31/2016,1
7284,1508,3/31/2016 20:26,3/31/2016 20:51,293,Lafayette St & E 8 St,40.73028666,-73.9907647,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,17898,Subscriber,1979,1,3/31/2016,1
7285,474,3/31/2016 20:26,3/31/2016 20:34,293,Lafayette St & E 8 St,40.73028666,-73.9907647,504,1 Ave & E 15 St,40.73221853,-73.98165557,18512,Subscriber,1985,1,3/31/2016,1
7286,429,3/31/2016 20:28,3/31/2016 20:35,293,Lafayette St & E 8 St,40.73028666,-73.9907647,383,Greenwich Ave & Charles St,40.735238,-74.000271,21556,Subscriber,1987,2,3/31/2016,1
7287,598,3/31/2016 20:33,3/31/2016 20:42,293,Lafayette St & E 8 St,40.73028666,-73.9907647,393,E 5 St & Avenue C,40.72299208,-73.97995466,15728,Subscriber,1973,1,3/31/2016,1
7288,368,3/31/2016 20:33,3/31/2016 20:39,293,Lafayette St & E 8 St,40.73028666,-73.9907647,383,Greenwich Ave & Charles St,40.735238,-74.000271,14586,Subscriber,1988,1,3/31/2016,1
7289,567,3/31/2016 20:42,3/31/2016 20:52,293,Lafayette St & E 8 St,40.73028666,-73.9907647,504,1 Ave & E 15 St,40.73221853,-73.98165557,20742,Subscriber,1987,2,3/31/2016,1
7290,1799,3/31/2016 20:45,3/31/2016 21:15,293,Lafayette St & E 8 St,40.73028666,-73.9907647,402,Broadway & E 22 St,40.7403432,-73.98955109,16476,Subscriber,1966,1,3/31/2016,1
7291,727,3/31/2016 20:47,3/31/2016 20:59,293,Lafayette St & E 8 St,40.73028666,-73.9907647,474,5 Ave & E 29 St,40.7451677,-73.98683077,21380,Subscriber,1960,1,3/31/2016,1
7292,447,3/31/2016 20:49,3/31/2016 20:56,293,Lafayette St & E 8 St,40.73028666,-73.9907647,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16007,Subscriber,1972,1,3/31/2016,1
7293,487,3/31/2016 20:50,3/31/2016 20:58,293,Lafayette St & E 8 St,40.73028666,-73.9907647,247,Perry St & Bleecker St,40.73535398,-74.00483091,20538,Subscriber,1955,1,3/31/2016,1
7294,119,3/31/2016 20:55,3/31/2016 20:57,293,Lafayette St & E 8 St,40.73028666,-73.9907647,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17541,Subscriber,1988,1,3/31/2016,1
7295,1051,3/31/2016 20:56,3/31/2016 21:13,293,Lafayette St & E 8 St,40.73028666,-73.9907647,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18512,Subscriber,1984,1,3/31/2016,1
7296,907,3/31/2016 20:58,3/31/2016 21:13,293,Lafayette St & E 8 St,40.73028666,-73.9907647,442,W 27 St & 7 Ave,40.746647,-73.993915,19591,Subscriber,1980,1,3/31/2016,1
7297,268,3/31/2016 21:01,3/31/2016 21:05,293,Lafayette St & E 8 St,40.73028666,-73.9907647,254,W 11 St & 6 Ave,40.73532427,-73.99800419,20647,Subscriber,1986,1,3/31/2016,1
7298,1065,3/31/2016 21:02,3/31/2016 21:19,293,Lafayette St & E 8 St,40.73028666,-73.9907647,328,Watts St & Greenwich St,40.72405549,-74.00965965,18368,Subscriber,1978,2,3/31/2016,1
