,index,latitude,longitude,duration
287,2460.0,40.7559931,-73.9749759,265.0
288,2460.0,40.7553521,-73.975444,42.0
289,2460.0,40.7551343,-73.9749638,83.0
290,2461.0,40.7601347,-73.9848652,8.0
291,2461.0,40.7545861,-73.9717144,357.0
292,2461.0,40.757715,-73.9694197,98.0
293,2461.0,40.7582531,-73.9707145,46.0
294,2462.0,40.7601347,-73.9848652,8.0
295,2462.0,40.7546441,-73.9718458,355.0
296,2463.0,40.7601347,-73.9848652,8.0
297,2463.0,40.7578115,-73.9793609,148.0
298,2463.0,40.7596942,-73.9780161,43.0
299,2463.0,40.7571719,-73.97206,163.0
300,2464.0,40.7601347,-73.9848652,8.0
301,2464.0,40.7527056,-73.9671922,474.0
302,2464.0,40.7755575,-73.9503358,727.0
303,2464.0,40.7746197,-73.9480881,39.0
304,2464.0,40.7752575,-73.9476255,10.0
305,2464.0,40.7754143,-73.948001,7.0
306,2465.0,40.7601347,-73.9848652,8.0
307,2465.0,40.7598383,-73.9841848,11.0
308,2465.0,40.756034,-73.9869451,110.0
309,2465.0,40.7558224,-73.9864397,36.0
310,2465.0,40.7491863,-73.9881872,149.0
311,2465.0,40.7489605,-73.9883649,67.0
312,2466.0,40.7594242,-73.9851254,19.0
313,2466.0,40.7627314,-73.9929884,170.0
314,2467.0,40.7601347,-73.9848652,8.0
315,2467.0,40.7598383,-73.9841848,11.0
316,2467.0,40.756034,-73.9869451,110.0
317,2467.0,40.7558224,-73.9864397,36.0
318,2467.0,40.7423132,-73.9890177,309.0
319,2467.0,40.7314123,-73.9969848,320.0
320,2467.0,40.7322213,-73.9986277,25.0
321,2467.0,40.7310465,-73.9996201,26.0
322,2467.0,40.7302955,-73.9980832,30.0
323,2467.0,40.7248988,-74.0026214,139.0
324,2467.0,40.7222989,-73.9971015,133.0
325,2467.0,40.7245914,-73.9957161,83.0
326,2468.0,40.7601347,-73.9848652,8.0
327,2468.0,40.7559931,-73.9749759,265.0
328,2468.0,40.7553521,-73.975444,42.0
329,2468.0,40.7551343,-73.9749638,83.0
330,2469.0,40.7601347,-73.9848652,8.0
331,2469.0,40.7536329,-73.9694279,412.0
332,2469.0,40.7517421,-73.9707907,107.0
333,2469.0,40.752589,-73.9728011,23.0
334,2470.0,40.7594242,-73.9851254,19.0
335,2470.0,40.760411,-73.9874575,40.0
336,2470.0,40.7660501,-73.9833663,159.0
337,2470.0,40.7654858,-73.9820275,23.0
338,2470.0,40.7652938,-73.982078,3.0
339,2471.0,40.7601347,-73.9848652,8.0
340,2471.0,40.7598383,-73.9841848,11.0
341,2471.0,40.7503293,-73.9911014,266.0
342,2471.0,40.7502422,-73.9908993,54.0
343,2472.0,40.7601347,-73.9848652,8.0
344,2472.0,40.7546441,-73.9718458,355.0
345,2473.0,40.7601347,-73.9848652,8.0
346,2473.0,40.7598383,-73.9841848,11.0
347,2473.0,40.756034,-73.9869451,110.0
348,2473.0,40.7558224,-73.9864397,36.0
349,2473.0,40.7423871,-73.9890975,307.0
350,2474.0,40.7601347,-73.9848652,8.0
351,2474.0,40.7598383,-73.9841848,11.0
352,2474.0,40.7447655,-73.9951703,382.0
353,2474.0,40.7448325,-73.9953307,29.0
354,2475.0,40.7601347,-73.9848652,8.0
355,2475.0,40.7586456,-73.9813552,87.0
356,2475.0,40.7656852,-73.9762334,201.0
357,2475.0,40.764591,-73.9736523,56.0
