,index,latitude,longitude,duration
110,25,40.7515477,-73.9939259,77
111,26,40.7671295,-73.993723,5
112,26,40.7665144,-73.9941846,39
113,26,40.7674705,-73.9964382,27
114,26,40.7668412,-73.9968981,88
115,26,40.7668993,-73.997028,2
116,26,40.7608377,-74.0024927,149
117,26,40.76073,-74.0025571,2
118,26,40.7484741,-74.0080489,257
119,26,40.7385065,-74.0102845,198
120,26,40.7387628,-74.0081121,97
121,26,40.7361892,-74.0083389,53
122,26,40.7361576,-74.0085831,34
123,27,40.7659456,-73.9908983,85
124,27,40.7704272,-73.9876306,195
125,27,40.7705788,-73.9879896,25
126,28,40.7627274,-73.9832631,321
127,28,40.7623398,-73.9835057,6
128,29,40.7671295,-73.993723,5
129,29,40.7665144,-73.9941846,39
130,29,40.7674705,-73.9964382,27
131,29,40.7668412,-73.9968981,88
132,29,40.7668993,-73.997028,2
133,29,40.7608377,-74.0024927,149
134,29,40.76073,-74.0025571,2
135,29,40.7484741,-74.0080489,257
136,29,40.7422366,-74.0090896,124
137,29,40.7421185,-74.0082146,102
138,29,40.742029,-74.0079785,36
139,30,40.7671295,-73.993723,5
140,30,40.7520361,-74.0047216,409
141,30,40.7507577,-74.0016984,99
142,31,40.7647357,-73.988042,187
143,31,40.7602309,-73.9913464,109
144,32,40.7647357,-73.988042,187
145,32,40.7571543,-73.9935881,216
146,32,40.7543392,-73.9869051,195
147,32,40.7423132,-73.9890177,278
148,32,40.7402522,-73.9905273,93
149,32,40.7417739,-73.9941303,80
150,33,40.7671295,-73.993723,5
151,33,40.7683954,-73.9928188,59
152,33,40.7640527,-73.9825207,296
153,33,40.7634871,-73.9828256,10
154,34,40.7647357,-73.988042,187
155,34,40.7421744,-74.0045361,599
156,34,40.74085,-74.0051793,28
157,34,40.7368739,-74.0055605,102
158,34,40.7287995,-74.0004449,252
159,34,40.7304636,-73.9990333,39
160,35,40.7671295,-73.993723,5
161,35,40.7665144,-73.9941846,39
162,35,40.7674705,-73.9964382,27
163,35,40.7668412,-73.9968981,88
164,35,40.7668993,-73.997028,2
165,35,40.7608377,-74.0024927,149
166,35,40.7608905,-74.0027662,26
167,36,40.7647357,-73.988042,187
168,36,40.7602309,-73.9913464,109
169,37,40.7671295,-73.993723,5
170,37,40.7665144,-73.9941846,39
171,37,40.7674705,-73.9964382,27
172,37,40.7668412,-73.9968981,88
173,37,40.7668993,-73.997028,2
174,37,40.7608377,-74.0024927,149
175,37,40.76073,-74.0025571,2
176,37,40.7484741,-74.0080489,257
177,37,40.7297518,-74.0108559,373
178,37,40.7298554,-74.0103513,67
179,37,40.7297365,-74.0092251,18
180,37,40.7260624,-74.0099167,69
181,37,40.7223304,-73.9971806,320
182,37,40.7221454,-73.9973352,5
183,38,40.7671295,-73.993723,5
184,38,40.7665144,-73.9941846,39
185,38,40.7674705,-73.9964382,27
186,38,40.7668412,-73.9968981,88
187,38,40.7668993,-73.997028,2
188,38,40.7608377,-74.0024927,149
189,38,40.76073,-74.0025571,2
190,38,40.7484741,-74.0080489,257
191,38,40.7153079,-74.0136946,660
192,38,40.7162669,-74.0164404,42
193,38,40.7154789,-74.0166777,17
194,38,40.7153839,-74.0165481,3
195,39,40.7647357,-73.988042,187
196,39,40.7509146,-73.9981561,376
197,39,40.7496747,-73.9952986,68
198,39,40.7515477,-73.9939259,77
199,40,40.7672333,-73.9939587,0
200,41,40.7671295,-73.993723,5
201,41,40.7665144,-73.9941846,39
202,41,40.7674705,-73.9964382,27
203,41,40.7668412,-73.9968981,88
204,41,40.7668993,-73.997028,2
205,41,40.7608377,-74.0024927,149
206,41,40.76073,-74.0025571,2
207,41,40.7484741,-74.0080489,257
208,41,40.7126742,-74.0145712,715
209,41,40.7047018,-74.0170893,158
210,41,40.7039531,-74.0146993,51
211,41,40.7022507,-74.0143079,33
212,41,40.7022455,-74.0129748,17
213,41,40.7012005,-74.0123565,19
214,41,40.7102125,-73.9865248,434
215,41,40.7155648,-73.986926,147
216,42,40.7627274,-73.9832631,321
217,42,40.7623398,-73.9835057,6
218,43,40.7647357,-73.988042,187
219,43,40.7584312,-73.992654,146
220,43,40.7576927,-73.9908947,57
221,44,40.7647357,-73.988042,187
222,44,40.7421744,-74.0045361,599
223,44,40.74085,-74.0051793,28
224,44,40.73856,-73.999678,143
225,44,40.7378694,-74.0002019,29
226,44,40.7377616,-73.999986,56
227,45,40.7647357,-73.988042,187
228,45,40.7597409,-73.9917043,118
229,45,40.754915,-73.980207,301
230,46,40.7647357,-73.988042,187
231,46,40.7584312,-73.992654,146
232,46,40.7558224,-73.9864397,179
233,46,40.7551488,-73.9866509,14
234,47,40.7671295,-73.993723,5
235,47,40.7665144,-73.9941846,39
236,47,40.7674705,-73.9964382,27
237,47,40.7668412,-73.9968981,88
238,47,40.7668993,-73.997028,2
239,47,40.7608377,-74.0024927,149
240,47,40.76073,-74.0025571,2
241,47,40.7484741,-74.0080489,257
242,47,40.7242254,-74.0116054,480
243,47,40.7242681,-74.0111071,66
244,47,40.724104,-74.0094303,28
245,47,40.7194488,-74.010258,118
246,47,40.7191137,-74.006935,76
247,47,40.7191678,-74.0069219,53
248,47,40.7191152,-74.0066673,20
249,48,40.7671295,-73.993723,5
250,48,40.7665144,-73.9941846,39
251,48,40.7674705,-73.9964382,27
252,48,40.7668412,-73.9968981,88
253,48,40.7668993,-73.997028,2
254,48,40.7608377,-74.0024927,149
255,48,40.7608905,-74.0027662,26
256,49,40.7627274,-73.9832631,321
257,49,40.7606949,-73.9845701,34
258,50,40.7635447,-73.9851925,262
259,50,40.7677049,-73.9820458,150
260,50,40.7691556,-73.9820014,52
261,51,40.7635447,-73.9851925,262
262,51,40.7677049,-73.9820458,150
263,51,40.7691556,-73.9820014,52
264,52,40.7627274,-73.9832631,321
265,52,40.7601347,-73.9848652,42
266,52,40.7572583,-73.97805,199
267,53,40.7671295,-73.993723,5
268,53,40.7665144,-73.9941846,39
269,53,40.7674705,-73.9964382,27
270,53,40.7668412,-73.9968981,88
271,53,40.7668993,-73.997028,2
272,53,40.7608377,-74.0024927,149
273,53,40.7608905,-74.0027662,26
274,54,40.7647357,-73.988042,187
275,54,40.7584312,-73.992654,146
276,54,40.7521824,-73.9777896,381
277,54,40.7515149,-73.9782662,22
278,54,40.751412,-73.9780301,3
279,54,40.7518687,-73.9776959,7
280,55,40.7647357,-73.988042,187
281,55,40.7571543,-73.9935881,216
282,55,40.7543392,-73.9869051,195
283,55,40.737098,-73.9903523,435
284,55,40.737002,-73.990129,4
285,56,40.7627274,-73.9832631,321
286,56,40.7601347,-73.9848652,42
287,56,40.7572583,-73.97805,199
288,57,40.7647357,-73.988042,187
289,57,40.7565386,-73.9940357,229
290,57,40.7564116,-73.9937368,62
291,58,40.7647357,-73.988042,187
292,58,40.7565386,-73.9940357,229
293,58,40.7564116,-73.9937368,62
294,59,40.7647357,-73.988042,187
295,59,40.7515072,-73.9977298,367
296,59,40.7511886,-73.9969941,101
297,60,40.7635447,-73.9851925,262
298,60,40.7636801,-73.9850962,35
299,61,40.7647357,-73.988042,187
300,61,40.7597409,-73.9917043,118
301,61,40.754915,-73.980207,301
302,62,40.7671295,-73.993723,5
303,62,40.7665144,-73.9941846,39
304,62,40.7674705,-73.9964382,27
305,62,40.7668412,-73.9968981,88
306,62,40.7668993,-73.997028,2
307,62,40.7608377,-74.0024927,149
308,62,40.76073,-74.0025571,2
309,62,40.7538963,-74.007411,153
310,62,40.7538612,-74.0072583,2
311,62,40.7518903,-74.0079981,63
312,62,40.7496782,-74.0029787,171
313,63,40.7570903,-73.9698771,670
314,63,40.757715,-73.9694197,46
315,63,40.7582531,-73.9707145,46
316,64,40.7647357,-73.988042,187
317,64,40.7571543,-73.9935881,216
318,64,40.7543392,-73.9869051,195
319,64,40.7378063,-73.9901465,421
320,64,40.7338178,-73.9807615,215
321,64,40.7325587,-73.9814387,88
322,64,40.7322259,-73.9816723,54
323,65,40.7671295,-73.993723,5
324,65,40.7715222,-73.9905415,147
325,66,40.7647357,-73.988042,187
326,66,40.7597409,-73.9917043,118
327,66,40.7585406,-73.9888398,71
328,66,40.7591625,-73.988378,46
329,66,40.7592631,-73.9886174,25
330,67,40.7635447,-73.9851925,262
331,67,40.7677049,-73.9820458,150
332,67,40.7683393,-73.9811991,62
333,67,40.7691201,-73.9799738,36
334,67,40.7678129,-73.978782,61
335,67,40.7695294,-73.9722428,170
336,67,40.7813416,-73.9635457,375
337,67,40.7807858,-73.9619744,27
338,67,40.7802591,-73.9613476,40
339,67,40.7786677,-73.9576907,130
340,68,40.7671295,-73.993723,5
341,68,40.7665144,-73.9941846,39
342,68,40.7674705,-73.9964382,27
343,68,40.7668412,-73.9968981,88
344,68,40.7668993,-73.997028,2
345,68,40.7608377,-74.0024927,149
346,68,40.76073,-74.0025571,2
347,68,40.7484741,-74.0080489,257
348,68,40.7174444,-74.0131424,617
349,68,40.7175365,-74.0132308,82
350,69,40.7627274,-73.9832631,321
351,69,40.7601347,-73.9848652,42
352,69,40.7559931,-73.9749759,265
353,69,40.7553521,-73.975444,42
354,69,40.7551343,-73.9749638,83
355,70,40.7647357,-73.988042,187
356,70,40.7559092,-73.9944915,248
357,70,40.7546167,-73.991418,101
358,71,40.7647357,-73.988042,187
359,71,40.7602309,-73.9913464,109
360,72,40.7635447,-73.9851925,262
361,72,40.7636801,-73.9850962,35
362,73,40.7627274,-73.9832631,321
363,73,40.7620705,-73.9836763,11
364,73,40.7571719,-73.97206,309
365,74,40.7647357,-73.988042,187
366,74,40.7421744,-74.0045361,599
367,74,40.74085,-74.0051793,28
368,74,40.7387544,-74.0055397,63
369,74,40.7387685,-74.0024425,94
370,74,40.7390305,-74.0025987,37
371,75,40.7671295,-73.993723,5
372,75,40.7665144,-73.9941846,39
373,75,40.7674705,-73.9964382,27
374,75,40.7668412,-73.9968981,88
375,75,40.7668993,-73.997028,2
376,75,40.7608377,-74.0024927,149
377,75,40.76073,-74.0025571,2
378,75,40.7484741,-74.0080489,257
379,75,40.7385065,-74.0102845,198
380,75,40.7387628,-74.0081121,97
381,75,40.7361892,-74.0083389,53
382,75,40.7361576,-74.0085831,34
383,76,40.7190683,-74.0064401,4
384,76,40.7133398,-74.0110007,197
385,76,40.7129563,-74.0101665,121
386,77,40.7190683,-74.0064401,4
387,77,40.7155172,-74.0092304,131
388,77,40.7173143,-74.0131746,106
389,77,40.7593292,-74.0035455,851
390,77,40.7729785,-73.9937715,305
391,77,40.7716296,-73.9904692,67
392,77,40.7747467,-73.9881778,120
393,77,40.7744878,-73.9875677,16
394,78,40.7190683,-74.0064401,4
395,78,40.718861,-74.0065816,6
396,78,40.7167283,-74.0020781,127
397,78,40.7136622,-74.003571,116
398,78,40.7120216,-74.0060901,82
399,78,40.710159,-74.0042591,59
400,78,40.7072318,-74.0074703,75
401,78,40.7067197,-74.0067427,11
402,78,40.7060211,-74.0074428,19
403,78,40.7069205,-74.009014,49
404,78,40.7071326,-74.0087948,4
405,79,40.7190683,-74.0064401,4
406,79,40.7176579,-74.0075459,60
407,79,40.7151705,-74.0021222,183
408,79,40.7142795,-74.0026489,32
409,79,40.7117066,-74.0009184,84
410,79,40.7120794,-73.9969256,82
411,79,40.711185,-73.9967345,13
412,80,40.7190683,-74.0064401,4
413,80,40.718861,-74.0065816,6
414,80,40.7167283,-74.0020781,127
415,80,40.7136622,-74.003571,116
416,80,40.7120216,-74.0060901,82
417,80,40.710159,-74.0042591,59
418,80,40.7090989,-74.0054976,37
419,80,40.7071864,-74.0039934,57
420,80,40.7081787,-74.0020674,36
421,80,40.7078255,-74.0017672,7
422,81,40.7190683,-74.0064401,4
423,81,40.7133398,-74.0110007,197
424,81,40.7129563,-74.0101665,121
425,82,40.7190683,-74.0064401,4
426,82,40.718861,-74.0065816,6
427,82,40.7182973,-74.005364,22
428,82,40.7206402,-74.0052152,88
429,82,40.7245656,-74.0019192,220
430,82,40.7222989,-73.9971015,120
431,82,40.7303214,-73.9908417,258
432,83,40.7190683,-74.0064401,4
433,83,40.718861,-74.0065816,6
434,83,40.7167283,-74.0020781,127
435,83,40.7136622,-74.003571,116
436,83,40.7120216,-74.0060901,82
437,83,40.710159,-74.0042591,59
438,83,40.7072318,-74.0074703,75
439,83,40.7070997,-74.0072776,3
440,84,40.7190683,-74.0064401,4
441,84,40.7133398,-74.0110007,197
442,84,40.7129563,-74.0101665,121
443,85,40.7190683,-74.0064401,4
444,85,40.7176579,-74.0075459,60
445,85,40.7151705,-74.0021222,183
446,85,40.7149247,-74.0022828,18
447,86,40.7190683,-74.0064401,4
448,86,40.718861,-74.0065816,6
449,86,40.7182973,-74.005364,22
450,86,40.721929,-74.0053587,133
451,86,40.7223167,-74.0058807,64
452,86,40.7224767,-74.0057415,4
453,87,40.7190683,-74.0064401,4
454,87,40.7182589,-74.0070236,20
455,87,40.7175755,-74.0055454,173
456,88,40.7190683,-74.0064401,4
457,88,40.718861,-74.0065816,6
458,88,40.7167283,-74.0020781,127
459,88,40.7136622,-74.003571,116
460,88,40.7120216,-74.0060901,82
461,88,40.7114194,-74.0055935,37
462,89,40.7191152,-74.0066673,0
463,90,40.7190683,-74.0064401,4
464,90,40.7182589,-74.0070236,20
465,90,40.7190066,-74.0087762,53
466,90,40.7368739,-74.0055605,493
467,90,40.7677049,-73.9820458,838
468,90,40.7691556,-73.9820014,52
469,91,40.7190683,-74.0064401,4
470,91,40.7182589,-74.0070236,20
471,91,40.7190066,-74.0087762,53
472,91,40.7368739,-74.0055605,493
473,91,40.7410712,-74.0015593,144
474,91,40.7372142,-73.992425,237
475,92,40.7190683,-74.0064401,4
476,92,40.7155172,-74.0092304,131
477,92,40.7173143,-74.0131746,106
478,92,40.7126742,-74.0145712,96
479,92,40.7048421,-74.0170397,156
480,92,40.7045116,-74.0142757,47
481,92,40.704594,-74.0142515,3
482,92,40.70454,-74.0132849,16
483,92,40.704042,-74.0131992,7
484,92,40.7040168,-74.0116028,20
485,92,40.7036506,-74.0116208,6
486,93,40.7190683,-74.0064401,4
487,93,40.7155172,-74.0092304,131
488,93,40.7173143,-74.0131746,106
489,93,40.7126742,-74.0145712,96
490,93,40.711139,-74.0148242,30
491,93,40.7115396,-74.0157253,14
492,94,40.7190683,-74.0064401,4
493,94,40.7155172,-74.0092304,131
494,94,40.7173143,-74.0131746,106
495,94,40.7593292,-74.0035455,851
496,94,40.7693267,-73.995303,231
497,94,40.7691678,-73.9949155,13
498,94,40.7692541,-73.9948565,75
499,94,40.7658844,-73.9868791,262
500,95,40.7190683,-74.0064401,4
501,95,40.7182589,-74.0070236,20
502,95,40.7190066,-74.0087762,53
503,95,40.7368739,-74.0055605,493
504,95,40.754707,-73.991633,496
505,95,40.7509601,-73.982745,218
506,95,40.7503537,-73.9831701,38
507,95,40.7504303,-73.9833534,2
508,96,40.7190683,-74.0064401,4
509,96,40.7155172,-74.0092304,131
510,96,40.7173143,-74.0131746,106
511,96,40.7126742,-74.0145712,96
512,96,40.7047018,-74.0170893,158
513,96,40.7039531,-74.0146993,51
514,96,40.7022507,-74.0143079,33
515,96,40.7022455,-74.0129748,17
516,96,40.7012005,-74.0123565,19
517,97,40.7190683,-74.0064401,4
518,97,40.7176579,-74.0075459,60
519,97,40.7134242,-73.9984807,277
520,97,40.713669,-73.9979872,27
521,97,40.7137525,-73.9939566,76
522,97,40.7153601,-73.9934074,55
523,97,40.7155528,-73.994076,11
524,97,40.7156727,-73.9942342,3
525,97,40.7157998,-73.9941725,3
526,98,40.7190683,-74.0064401,4
527,98,40.7182589,-74.0070236,20
528,98,40.7190066,-74.0087762,53
529,98,40.7295068,-74.0069599,344
530,98,40.7294663,-74.005169,28
531,98,40.7304394,-74.0021787,75
532,99,40.7190683,-74.0064401,4
533,99,40.718861,-74.0065816,6
534,99,40.7182973,-74.005364,22
535,99,40.7206402,-74.0052152,88
536,99,40.7269986,-73.9998762,278
537,99,40.7293259,-73.9979008,82
538,99,40.7310719,-74.0014265,51
539,99,40.7323249,-74.000528,54
540,99,40.732209,-74.0002913,5
541,100,40.7190683,-74.0064401,4
542,100,40.7155172,-74.0092304,131
543,100,40.7171204,-74.0127661,60
544,100,40.7175365,-74.0132308,99
545,101,40.7190683,-74.0064401,4
546,101,40.718861,-74.0065816,6
547,101,40.7182973,-74.005364,22
548,101,40.7206402,-74.0052152,88
549,101,40.7269986,-73.9998762,278
550,101,40.7280718,-73.9989723,52
551,101,40.7252342,-73.9921474,171
552,101,40.7256194,-73.9920066,40
553,101,40.7239323,-73.9879578,88
554,101,40.7263747,-73.9861706,80
555,101,40.7245511,-73.9818436,64
556,102,40.7190683,-74.0064401,4
557,102,40.718861,-74.0065816,6
558,102,40.7182973,-74.005364,22
559,102,40.7206402,-74.0052152,88
560,102,40.7269986,-73.9998762,278
561,102,40.729952,-73.997367,97
562,102,40.7295668,-73.9965785,14
563,102,40.7307203,-73.9955793,28
564,102,40.7349116,-73.9919723,126
565,103,40.7190683,-74.0064401,4
566,103,40.718861,-74.0065816,6
567,103,40.7167283,-74.0020781,127
568,103,40.7136622,-74.003571,116
569,103,40.7120216,-74.0060901,82
570,103,40.7114194,-74.0055935,37
571,104,40.7190683,-74.0064401,4
572,104,40.718861,-74.0065816,6
573,104,40.7167283,-74.0020781,127
574,104,40.7136622,-74.003571,116
575,104,40.7120216,-74.0060901,82
576,104,40.7114194,-74.0055935,37
577,105,40.7190683,-74.0064401,4
578,105,40.718861,-74.0065816,6
579,105,40.7167283,-74.0020781,127
580,105,40.7136622,-74.003571,116
581,105,40.7120216,-74.0060901,82
582,105,40.710159,-74.0042591,59
583,105,40.7090989,-74.0054976,37
584,105,40.7071864,-74.0039934,57
585,105,40.7081787,-74.0020674,36
586,105,40.7078255,-74.0017672,7
587,106,40.7190683,-74.0064401,4
588,106,40.718861,-74.0065816,6
589,106,40.7182566,-74.0052782,50
590,106,40.7200455,-74.0039116,54
591,106,40.7193492,-74.0025083,27
592,107,40.7190683,-74.0064401,4
593,107,40.7149514,-74.0096945,165
594,107,40.713634,-74.0067344,86
595,107,40.7091466,-74.0105538,174
596,107,40.7090896,-74.0104107,24
597,108,40.7190683,-74.0064401,4
598,108,40.718861,-74.0065816,6
599,108,40.7182566,-74.0052782,50
600,108,40.7194723,-74.0043783,22
601,108,40.7173288,-73.9994688,158
602,108,40.7162072,-74.0001391,21
603,108,40.7160572,-73.9997214,8
604,109,40.7190683,-74.0064401,4
605,109,40.7149514,-74.0096945,165
606,109,40.7147,-74.0091374,14
607,110,40.7190683,-74.0064401,4
608,110,40.7182589,-74.0070236,20
609,110,40.7190066,-74.0087762,53
610,110,40.7206463,-74.0084714,58
611,110,40.7207621,-74.0100284,40
612,110,40.720422,-74.0100892,6
613,111,40.7190683,-74.0064401,4
614,111,40.718861,-74.0065816,6
615,111,40.7182973,-74.005364,22
616,111,40.7206402,-74.0052152,88
617,111,40.7223915,-74.0037795,116
618,111,40.7173476,-73.9911807,407
619,111,40.7216088,-73.9890066,155
620,111,40.720504,-73.98534,74
621,111,40.720684,-73.9852489,34
622,112,40.7190683,-74.0064401,4
623,112,40.718861,-74.0065816,6
624,112,40.7182973,-74.005364,22
625,112,40.7206402,-74.0052152,88
626,112,40.7245656,-74.0019192,220
627,112,40.7223304,-73.9971806,118
628,112,40.7221454,-73.9973352,5
629,113,40.7190683,-74.0064401,4
630,113,40.7155172,-74.0092304,131
631,113,40.7173143,-74.0131746,106
632,113,40.7126742,-74.0145712,96
633,113,40.7048421,-74.0170397,156
634,113,40.7045116,-74.0142757,47
635,113,40.704594,-74.0142515,3
636,113,40.7045579,-74.0136239,11
637,114,40.7191152,-74.0066673,0
638,115,40.7190683,-74.0064401,4
639,115,40.718861,-74.0065816,6
640,115,40.7182973,-74.005364,22
641,115,40.7206402,-74.0052152,88
642,115,40.7245656,-74.0019192,220
643,115,40.7223304,-73.9971806,118
644,115,40.7221454,-73.9973352,5
645,116,40.7190683,-74.0064401,4
646,116,40.718861,-74.0065816,6
647,116,40.7182973,-74.005364,22
648,116,40.7206402,-74.0052152,88
649,116,40.7223915,-74.0037795,116
650,116,40.7181661,-73.9938466,317
651,116,40.7224138,-73.9916512,166
652,116,40.722364,-73.9914916,2
653,116,40.7223066,-73.9915211,21
654,117,40.7190683,-74.0064401,4
655,117,40.718861,-74.0065816,6
656,117,40.7182973,-74.005364,22
657,117,40.7206402,-74.0052152,88
658,117,40.7223915,-74.0037795,116
659,117,40.7181661,-73.9938466,317
660,117,40.7224138,-73.9916512,166
661,117,40.722364,-73.9914916,2
662,117,40.7223066,-73.9915211,21
663,118,40.7190683,-74.0064401,4
664,118,40.7160285,-74.0088335,119
665,118,40.7168968,-74.0107828,25
666,118,40.7149185,-74.0113655,65
667,118,40.7151796,-74.0129573,20
668,119,40.7190683,-74.0064401,4
669,119,40.7182589,-74.0070236,20
670,119,40.7190066,-74.0087762,53
671,119,40.7368739,-74.0055605,493
672,119,40.7635447,-73.9851925,720
673,119,40.7627274,-73.9832631,33
674,119,40.7620705,-73.9836763,11
675,119,40.760708,-73.9803856,79
676,120,40.7190683,-74.0064401,4
677,120,40.718861,-74.0065816,6
678,120,40.7182973,-74.005364,22
679,120,40.7206402,-74.0052152,88
680,120,40.7223915,-74.0037795,116
681,120,40.7181661,-73.9938466,317
682,120,40.7224138,-73.9916512,166
683,120,40.722364,-73.9914916,2
684,120,40.7223066,-73.9915211,21
685,121,40.7190683,-74.0064401,4
686,121,40.7160285,-74.0088335,119
687,121,40.7168968,-74.0107828,25
688,121,40.7154141,-74.0111699,56
689,122,40.7190683,-74.0064401,4
690,122,40.7155172,-74.0092304,131
691,122,40.7181721,-74.0150114,135
692,122,40.7154789,-74.0166777,61
693,122,40.7153839,-74.0165481,3
694,123,40.7190683,-74.0064401,4
695,123,40.7182589,-74.0070236,20
696,123,40.7190066,-74.0087762,53
697,123,40.7316756,-74.0066099,388
698,123,40.7316888,-74.0067498,23
699,124,40.7190683,-74.0064401,4
700,124,40.7155172,-74.0092304,131
701,124,40.7173143,-74.0131746,106
702,124,40.7593292,-74.0035455,851
703,124,40.7608377,-74.0024927,34
704,124,40.7608905,-74.0027662,28
705,125,40.7190683,-74.0064401,4
706,125,40.7160285,-74.0088335,119
707,125,40.7168968,-74.0107828,25
708,125,40.7174592,-74.0106382,72
709,125,40.717436,-74.0104672,18
710,126,40.7190683,-74.0064401,4
711,126,40.7182589,-74.0070236,20
712,126,40.7190066,-74.0087762,53
713,126,40.7368739,-74.0055605,493
714,126,40.7572276,-73.989793,553
715,126,40.7576927,-73.9908947,42
716,127,40.7190683,-74.0064401,4
717,127,40.7182589,-74.0070236,20
718,127,40.7190066,-74.0087762,53
719,127,40.7295068,-74.0069599,344
720,127,40.7294663,-74.005169,28
721,127,40.7304394,-74.0021787,75
722,128,40.7190683,-74.0064401,4
723,128,40.7182589,-74.0070236,20
724,128,40.7190066,-74.0087762,53
725,128,40.7295068,-74.0069599,344
726,128,40.7294663,-74.005169,28
727,128,40.7304394,-74.0021787,75
728,129,40.7190683,-74.0064401,4
729,129,40.7182589,-74.0070236,20
730,129,40.7190066,-74.0087762,53
731,129,40.7316756,-74.0066099,388
732,129,40.7316888,-74.0067498,23
733,130,40.7190683,-74.0064401,4
734,130,40.7155172,-74.0092304,131
735,130,40.7173143,-74.0131746,106
736,130,40.748526,-74.0082273,617
737,130,40.74859,-74.0081321,3
738,130,40.7483319,-74.0074924,12
739,130,40.748468,-74.0076405,8
740,130,40.7517369,-74.0078277,89
741,130,40.7496782,-74.0029787,112
742,131,40.7190683,-74.0064401,4
743,131,40.7155172,-74.0092304,131
744,131,40.7173143,-74.0131746,106
745,131,40.7126742,-74.0145712,96
