ALJJ,2016-06-03T14:25:00Z,4.16
ALJJ,2016-06-03T14:30:00Z,4.16
ALJJ,2016-06-03T14:40:00Z,4.16
ALJJ,2016-06-03T14:55:00Z,4.16
ALJJ,2016-06-03T15:10:00Z,4.16
ALJJ,2016-06-03T15:20:00Z,4.16
ALJJ,2016-06-03T15:30:00Z,4.16
ALJJ,2016-06-03T15:45:00Z,4.16
ALJJ,2016-06-03T16:05:00Z,4.16
ALJJ,2016-06-03T16:25:00Z,4.145
ALJJ,2016-06-03T16:30:00Z,4.16
ALJJ,2016-06-03T16:45:00Z,4.16
ALJJ,2016-06-03T16:50:00Z,4.16
ALJJ,2016-06-03T16:55:00Z,4.16
ALJJ,2016-06-03T17:05:00Z,4.16
ALJJ,2016-06-03T17:10:00Z,4.16
ALJJ,2016-06-03T17:15:00Z,4.16
ALJJ,2016-06-03T17:20:00Z,4.16
ALJJ,2016-06-03T17:25:00Z,4.16
ALJJ,2016-06-03T17:35:00Z,4.16
ALJJ,2016-06-03T17:40:00Z,4.16
ALJJ,2016-06-03T17:50:00Z,4.16
ALJJ,2016-06-03T17:55:00Z,4.16
ALJJ,2016-06-03T18:00:00Z,4.16
ALJJ,2016-06-03T18:15:00Z,4.16
ALJJ,2016-06-03T18:20:00Z,4.16
ALJJ,2016-06-03T18:25:00Z,4.16
ALJJ,2016-06-03T18:30:00Z,4.16
ALJJ,2016-06-03T18:35:00Z,4.16
ALJJ,2016-06-03T18:40:00Z,4.16
ALJJ,2016-06-03T18:50:00Z,4.16
ALJJ,2016-06-03T19:05:00Z,4.17
ALJJ,2016-06-03T19:10:00Z,4.17
ALJJ,2016-06-03T19:25:00Z,4.17
ALJJ,2016-06-03T19:35:00Z,4.17
ALJJ,2016-06-03T19:40:00Z,4.17
ALJJ,2016-06-03T19:45:00Z,4.17
ALJJ,2016-06-03T19:50:00Z,4.29
ALJJ,2016-06-03T19:55:00Z,4.27
ALJJ,2016-06-03T20:25:00Z,4.27
