AEIS,2016-06-03T13:30:00Z,37.94
AEIS,2016-06-03T13:35:00Z,37.79
AEIS,2016-06-03T13:40:00Z,37.8
AEIS,2016-06-03T13:45:00Z,37.78
AEIS,2016-06-03T13:50:00Z,37.76
AEIS,2016-06-03T13:55:00Z,37.69
AEIS,2016-06-03T14:00:00Z,37.65
AEIS,2016-06-03T14:05:00Z,37.55
AEIS,2016-06-03T14:10:00Z,37.68
AEIS,2016-06-03T14:15:00Z,37.68
AEIS,2016-06-03T14:20:00Z,37.7426
AEIS,2016-06-03T14:25:00Z,37.8556
AEIS,2016-06-03T14:30:00Z,37.96
AEIS,2016-06-03T14:35:00Z,37.99
AEIS,2016-06-03T14:40:00Z,37.988
AEIS,2016-06-03T14:45:00Z,37.96
AEIS,2016-06-03T14:50:00Z,38.05
AEIS,2016-06-03T14:55:00Z,37.98
AEIS,2016-06-03T15:00:00Z,37.95
AEIS,2016-06-03T15:05:00Z,37.9231
AEIS,2016-06-03T15:10:00Z,37.86
AEIS,2016-06-03T15:15:00Z,37.92
AEIS,2016-06-03T15:20:00Z,37.985
AEIS,2016-06-03T15:25:00Z,38.01
AEIS,2016-06-03T15:30:00Z,37.98
AEIS,2016-06-03T15:35:00Z,37.97
AEIS,2016-06-03T15:40:00Z,37.91
AEIS,2016-06-03T15:45:00Z,37.93
AEIS,2016-06-03T15:50:00Z,37.93
AEIS,2016-06-03T15:55:00Z,38.01
AEIS,2016-06-03T16:00:00Z,38.02
AEIS,2016-06-03T16:05:00Z,38.03
AEIS,2016-06-03T16:15:00Z,38.05
AEIS,2016-06-03T16:20:00Z,38.02
AEIS,2016-06-03T16:25:00Z,38.02
AEIS,2016-06-03T16:30:00Z,38.06
AEIS,2016-06-03T16:40:00Z,38.04
AEIS,2016-06-03T16:45:00Z,38.01
AEIS,2016-06-03T16:50:00Z,38.04
AEIS,2016-06-03T16:55:00Z,38
AEIS,2016-06-03T17:00:00Z,37.97
AEIS,2016-06-03T17:05:00Z,38.05
AEIS,2016-06-03T17:10:00Z,38.1299
AEIS,2016-06-03T17:15:00Z,38.06
AEIS,2016-06-03T17:20:00Z,38.09
AEIS,2016-06-03T17:25:00Z,38.1
AEIS,2016-06-03T17:30:00Z,38.1
AEIS,2016-06-03T17:35:00Z,38.13
AEIS,2016-06-03T17:40:00Z,38.17
AEIS,2016-06-03T17:45:00Z,38.2
AEIS,2016-06-03T17:50:00Z,38.15
AEIS,2016-06-03T17:55:00Z,38.21
AEIS,2016-06-03T18:00:00Z,38.23
AEIS,2016-06-03T18:05:00Z,38.21
AEIS,2016-06-03T18:10:00Z,38.26
AEIS,2016-06-03T18:15:00Z,38.21
AEIS,2016-06-03T18:20:00Z,38.2
AEIS,2016-06-03T18:25:00Z,38.18
AEIS,2016-06-03T18:30:00Z,38.26
AEIS,2016-06-03T18:35:00Z,38.24
AEIS,2016-06-03T18:40:00Z,38.23
AEIS,2016-06-03T18:45:00Z,38.25
AEIS,2016-06-03T18:50:00Z,38.27
AEIS,2016-06-03T18:55:00Z,38.2
AEIS,2016-06-03T19:00:00Z,38.21
AEIS,2016-06-03T19:05:00Z,38.2799
AEIS,2016-06-03T19:10:00Z,38.22
AEIS,2016-06-03T19:15:00Z,38.21
AEIS,2016-06-03T19:20:00Z,38.2259
AEIS,2016-06-03T19:25:00Z,38.19
AEIS,2016-06-03T19:30:00Z,38.16
AEIS,2016-06-03T19:35:00Z,38.13
AEIS,2016-06-03T19:40:00Z,38.13
AEIS,2016-06-03T19:45:00Z,38.14
AEIS,2016-06-03T19:50:00Z,38.17
AEIS,2016-06-03T19:55:00Z,38.18
AEIS,2016-06-03T20:25:00Z,38.18
