ADMS,2016-06-03T13:30:00Z,17.3
ADMS,2016-06-03T13:35:00Z,17.03
ADMS,2016-06-03T13:40:00Z,16.9
ADMS,2016-06-03T13:45:00Z,16.84
ADMS,2016-06-03T13:50:00Z,16.78
ADMS,2016-06-03T13:55:00Z,16.68
ADMS,2016-06-03T14:00:00Z,16.6
ADMS,2016-06-03T14:05:00Z,16.48
ADMS,2016-06-03T14:10:00Z,16.6
ADMS,2016-06-03T14:15:00Z,16.44
ADMS,2016-06-03T14:20:00Z,16.28
ADMS,2016-06-03T14:25:00Z,16.27
ADMS,2016-06-03T14:30:00Z,16.34
ADMS,2016-06-03T14:35:00Z,16.43
ADMS,2016-06-03T14:40:00Z,16.4
ADMS,2016-06-03T14:45:00Z,16.47
ADMS,2016-06-03T14:50:00Z,16.52
ADMS,2016-06-03T14:55:00Z,16.53
ADMS,2016-06-03T15:00:00Z,16.5
ADMS,2016-06-03T15:05:00Z,16.5
ADMS,2016-06-03T15:10:00Z,16.52
ADMS,2016-06-03T15:15:00Z,16.51
ADMS,2016-06-03T15:20:00Z,16.58
ADMS,2016-06-03T15:25:00Z,16.56
ADMS,2016-06-03T15:30:00Z,16.63
ADMS,2016-06-03T15:35:00Z,16.61
ADMS,2016-06-03T15:40:00Z,16.63
ADMS,2016-06-03T15:50:00Z,16.56
ADMS,2016-06-03T15:55:00Z,16.59
ADMS,2016-06-03T16:00:00Z,16.58
ADMS,2016-06-03T16:10:00Z,16.65
ADMS,2016-06-03T16:15:00Z,16.66
ADMS,2016-06-03T16:20:00Z,16.75
ADMS,2016-06-03T16:25:00Z,16.78
ADMS,2016-06-03T16:30:00Z,16.8
ADMS,2016-06-03T16:35:00Z,16.87
ADMS,2016-06-03T16:40:00Z,16.74
ADMS,2016-06-03T16:45:00Z,16.86
ADMS,2016-06-03T16:50:00Z,16.84
ADMS,2016-06-03T16:55:00Z,16.83
ADMS,2016-06-03T17:00:00Z,16.81
ADMS,2016-06-03T17:05:00Z,16.85
ADMS,2016-06-03T17:10:00Z,16.95
ADMS,2016-06-03T17:15:00Z,16.91
ADMS,2016-06-03T17:20:00Z,16.87
ADMS,2016-06-03T17:25:00Z,16.84
ADMS,2016-06-03T17:35:00Z,16.96
ADMS,2016-06-03T17:40:00Z,16.96
ADMS,2016-06-03T17:45:00Z,16.94
ADMS,2016-06-03T17:50:00Z,16.98
ADMS,2016-06-03T17:55:00Z,17.04
ADMS,2016-06-03T18:00:00Z,17
ADMS,2016-06-03T18:05:00Z,16.99
ADMS,2016-06-03T18:10:00Z,17.04
ADMS,2016-06-03T18:15:00Z,17.08
ADMS,2016-06-03T18:20:00Z,17.12
ADMS,2016-06-03T18:25:00Z,17.1
ADMS,2016-06-03T18:30:00Z,17.11
ADMS,2016-06-03T18:35:00Z,17.15
ADMS,2016-06-03T18:40:00Z,17.12
ADMS,2016-06-03T18:45:00Z,17.14
ADMS,2016-06-03T18:50:00Z,17.16
ADMS,2016-06-03T18:55:00Z,17.14
ADMS,2016-06-03T19:00:00Z,17.09
ADMS,2016-06-03T19:05:00Z,17.06
ADMS,2016-06-03T19:10:00Z,17.2
ADMS,2016-06-03T19:15:00Z,17.07
ADMS,2016-06-03T19:20:00Z,17.18
ADMS,2016-06-03T19:25:00Z,17.12
ADMS,2016-06-03T19:30:00Z,17.05
ADMS,2016-06-03T19:35:00Z,17.01
ADMS,2016-06-03T19:40:00Z,16.99
ADMS,2016-06-03T19:45:00Z,17.05
ADMS,2016-06-03T19:50:00Z,17.05
ADMS,2016-06-03T19:55:00Z,17.02
ADMS,2016-06-03T20:25:00Z,17.03
