ABEO,2016-06-03T13:30:00Z,3.0415
ABEO,2016-06-03T13:35:00Z,3.0415
ABEO,2016-06-03T13:45:00Z,3.06
ABEO,2016-06-03T13:50:00Z,3.04
ABEO,2016-06-03T13:55:00Z,3.038
ABEO,2016-06-03T14:00:00Z,3.04
ABEO,2016-06-03T14:05:00Z,3.0392
ABEO,2016-06-03T14:15:00Z,3
ABEO,2016-06-03T14:20:00Z,3.01
ABEO,2016-06-03T14:30:00Z,3.0409
ABEO,2016-06-03T14:35:00Z,3.04
ABEO,2016-06-03T14:40:00Z,3.07
ABEO,2016-06-03T14:45:00Z,3.0599
ABEO,2016-06-03T15:00:00Z,3.04
ABEO,2016-06-03T15:05:00Z,3
ABEO,2016-06-03T15:10:00Z,3.0292
ABEO,2016-06-03T15:25:00Z,3.01
ABEO,2016-06-03T15:40:00Z,3.01
ABEO,2016-06-03T15:45:00Z,3.01
ABEO,2016-06-03T15:50:00Z,3.02
ABEO,2016-06-03T15:55:00Z,3.02
ABEO,2016-06-03T16:05:00Z,3.012
ABEO,2016-06-03T16:10:00Z,3
ABEO,2016-06-03T16:15:00Z,3.02
ABEO,2016-06-03T16:30:00Z,3.03
ABEO,2016-06-03T16:35:00Z,3.04
ABEO,2016-06-03T16:40:00Z,3.05
ABEO,2016-06-03T16:45:00Z,3.06
ABEO,2016-06-03T16:50:00Z,3.07
ABEO,2016-06-03T17:00:00Z,3.07
ABEO,2016-06-03T17:05:00Z,3.0547
ABEO,2016-06-03T17:10:00Z,3.05
ABEO,2016-06-03T17:15:00Z,3.05
ABEO,2016-06-03T17:25:00Z,3.05
ABEO,2016-06-03T17:35:00Z,3.05
ABEO,2016-06-03T17:50:00Z,3.05
ABEO,2016-06-03T18:10:00Z,3.05
ABEO,2016-06-03T18:15:00Z,3.05
ABEO,2016-06-03T18:20:00Z,3.05
ABEO,2016-06-03T18:25:00Z,3.04
ABEO,2016-06-03T18:30:00Z,3.035
ABEO,2016-06-03T18:35:00Z,3.02
ABEO,2016-06-03T18:45:00Z,3.04
ABEO,2016-06-03T18:55:00Z,3.02
ABEO,2016-06-03T19:00:00Z,3.04
ABEO,2016-06-03T19:05:00Z,3.04
ABEO,2016-06-03T19:10:00Z,3.04
ABEO,2016-06-03T19:15:00Z,3.04
ABEO,2016-06-03T19:20:00Z,3.04
ABEO,2016-06-03T19:25:00Z,3.04
ABEO,2016-06-03T19:30:00Z,3.04
ABEO,2016-06-03T19:35:00Z,3.04
ABEO,2016-06-03T19:40:00Z,3.03
ABEO,2016-06-03T19:45:00Z,3.03
ABEO,2016-06-03T19:50:00Z,3.03
ABEO,2016-06-03T19:55:00Z,3.03
ABEO,2016-06-03T20:25:00Z,3.03
